purchase_id,customer_id,vendor_id,unit_id,product_id,date,quantity,discount,store_type,payment_method
8483,337,17,10,1,2021-03-10,1,farmabr15,loja web,débito
8484,111,14,4,44,2021-01-02,3,,loja fisica,pix
8485,99,2,1,37,2021-04-24,3,,loja web,pix
8486,497,7,1,43,2018-07-25,2,,loja web,pix
8487,223,4,10,24,2018-03-04,10,,loja web,pix
8488,372,10,3,31,2021-11-29,4,,loja fisica,débito
8489,211,19,1,33,2018-09-03,2,,loja web,débito
8490,352,11,8,11,2019-01-03,1,,loja web,dinheiro
8491,199,6,5,7,2021-01-21,6,,loja fisica,crédito
8492,433,20,9,13,2022-09-28,3,,loja web,crédito
8493,140,16,1,17,2022-01-19,4,,loja fisica,crédito
8494,314,7,1,27,2022-07-14,2,,loja web,pix
8495,435,3,8,11,2019-10-01,1,,loja fisica,débito
8496,71,8,4,18,2021-07-10,2,,loja web,débito
8497,7,5,4,42,2019-01-19,2,,loja web,débito
8498,443,7,10,13,2022-05-16,5,,loja fisica,pix
8499,123,9,8,3,2022-10-28,6,,loja fisica,débito
8500,360,20,9,20,2022-07-28,1,,loja fisica,dinheiro
8501,355,1,1,5,2022-11-22,3,,loja fisica,pix
8502,276,8,8,42,2022-07-01,6,,loja web,pix
8503,142,14,7,25,2021-03-09,9,,loja web,crédito
8504,348,10,2,8,2021-07-14,6,,loja fisica,dinheiro
8505,158,6,9,49,2023-09-13,2,farmabr15,loja fisica,débito
8506,157,4,4,49,2020-04-23,1,,loja web,pix
8507,328,18,5,8,2021-05-21,9,,loja web,pix
8508,394,19,4,19,2021-05-20,5,,loja web,débito
8509,304,17,6,20,2020-12-06,9,,loja fisica,crédito
8510,374,8,5,8,2022-06-16,9,,loja fisica,pix
8511,186,12,1,10,2019-07-28,4,,loja fisica,crédito
8512,315,19,6,16,2019-01-11,3,,loja fisica,pix
8513,216,4,5,37,2021-04-21,2,,loja web,crédito
8514,188,16,5,36,2020-07-15,5,,loja web,dinheiro
8515,413,8,8,11,2020-06-07,4,,loja fisica,pix
8516,398,3,6,25,2020-10-03,2,,loja web,crédito
8517,123,19,6,8,2020-11-10,7,,loja fisica,dinheiro
8518,359,11,7,41,2018-08-02,2,,loja web,dinheiro
8519,129,2,5,31,2023-05-17,9,,loja fisica,crédito
8520,453,18,3,34,2021-04-27,5,,loja fisica,débito
8521,349,8,3,36,2020-01-18,9,,loja web,débito
8522,427,7,4,15,2022-09-28,3,farmabr5,loja fisica,débito
8523,68,13,5,22,2018-09-20,5,,loja fisica,débito
8524,5,13,10,31,2019-12-15,7,,loja web,débito
8525,62,10,3,44,2022-03-24,7,,loja web,dinheiro
8526,435,20,9,3,2023-08-10,3,,loja fisica,pix
8527,352,15,9,36,2022-09-24,7,,loja web,dinheiro
8528,192,19,6,8,2022-11-07,9,,loja fisica,crédito
8529,270,14,8,21,2022-09-06,7,,loja fisica,dinheiro
8530,408,12,8,3,2020-12-20,2,,loja fisica,pix
8531,296,13,9,49,2021-07-11,1,,loja fisica,pix
8532,356,10,5,26,2019-08-28,4,,loja fisica,pix
8533,450,14,3,19,2022-05-15,2,,loja fisica,pix
8534,302,14,3,16,2021-11-12,7,,loja fisica,crédito
8535,179,13,6,38,2018-12-17,6,,loja fisica,pix
8536,3,9,10,31,2020-08-24,5,,loja fisica,pix
8537,146,6,6,4,2022-05-02,1,,loja web,crédito
8538,24,11,9,24,2023-04-16,2,,loja web,crédito
8539,244,13,5,49,2022-05-23,2,,loja fisica,débito
8540,369,2,3,48,2021-05-28,6,,loja fisica,crédito
8541,435,9,4,18,2022-10-02,5,,loja web,débito
8542,231,9,9,34,2018-04-13,2,,loja web,crédito
8543,67,20,3,38,2023-09-03,6,,loja fisica,dinheiro
8544,429,7,6,11,2018-12-15,1,,loja web,débito
8545,212,15,1,16,2018-12-28,5,,loja fisica,crédito
8546,480,17,1,17,2019-10-29,5,,loja web,pix
8547,165,14,9,15,2021-12-01,6,,loja fisica,crédito
8548,133,16,9,46,2023-08-01,9,,loja web,crédito
8549,315,3,6,29,2022-03-28,4,,loja web,crédito
8550,33,5,2,43,2023-04-15,5,,loja fisica,dinheiro
8551,232,12,10,2,2022-05-29,2,,loja web,crédito
8552,302,13,3,33,2023-04-30,6,,loja web,crédito
8553,342,17,3,8,2021-02-28,9,,loja web,dinheiro
8554,297,17,3,34,2019-05-12,6,,loja fisica,débito
8555,378,7,8,29,2022-11-11,4,,loja web,pix
8556,213,10,10,44,2018-07-27,1,,loja fisica,crédito
8557,453,2,10,20,2020-12-11,4,,loja web,pix
8558,314,8,1,8,2019-11-08,10,,loja fisica,dinheiro
8559,408,18,1,32,2018-05-04,5,,loja web,pix
8560,207,5,1,46,2022-10-27,8,,loja web,débito
8561,309,4,5,29,2019-04-05,8,,loja web,débito
8562,396,6,1,35,2021-02-26,8,,loja web,dinheiro
8563,378,2,7,31,2021-12-11,8,,loja web,dinheiro
8564,412,5,3,26,2021-04-13,2,,loja fisica,crédito
8565,15,8,9,42,2022-10-24,8,,loja fisica,débito
8566,497,1,8,12,2020-12-01,10,,loja web,dinheiro
8567,24,3,7,11,2020-11-28,4,,loja web,dinheiro
8568,31,19,4,46,2020-12-12,5,,loja fisica,crédito
8569,145,6,8,12,2021-07-13,6,,loja fisica,pix
8570,376,10,7,15,2022-06-26,3,,loja web,pix
8571,40,18,1,37,2020-02-05,2,,loja fisica,crédito
8572,186,19,3,29,2018-09-20,5,,loja web,pix
8573,56,11,1,21,2018-04-25,3,,loja fisica,dinheiro
8574,66,7,9,20,2020-02-03,8,,loja web,crédito
8575,392,11,7,41,2022-06-29,2,,loja fisica,crédito
8576,416,4,6,48,2020-10-10,2,,loja fisica,dinheiro
8577,186,11,2,16,2023-01-28,1,,loja fisica,pix
8578,134,11,9,31,2018-01-30,8,,loja web,crédito
8579,80,17,9,36,2023-05-14,5,,loja fisica,pix
8580,316,20,9,23,2022-04-22,6,,loja web,pix
8581,433,14,8,9,2020-05-15,8,,loja web,dinheiro
8582,349,6,9,44,2018-02-15,3,,loja web,débito
8583,281,9,5,11,2022-03-08,1,,loja web,crédito
8584,87,19,10,19,2019-02-25,9,farmabr5,loja web,crédito
8585,209,13,9,42,2018-08-21,3,,loja web,débito
8586,211,7,1,44,2022-01-05,9,,loja web,dinheiro
8587,438,14,4,27,2022-04-27,9,,loja fisica,dinheiro
8588,266,20,4,6,2018-03-30,5,,loja fisica,pix
8589,103,12,6,39,2021-07-10,9,,loja fisica,dinheiro
8590,399,5,8,43,2019-09-12,4,,loja fisica,crédito
8591,6,2,2,38,2018-06-12,10,,loja fisica,crédito
8592,454,13,8,2,2021-04-18,4,,loja web,crédito
8593,67,9,8,37,2019-04-28,5,,loja web,dinheiro
8594,389,4,2,40,2018-08-19,1,,loja web,pix
8595,456,2,2,23,2021-04-28,9,,loja fisica,dinheiro
8596,139,13,4,7,2019-02-02,3,,loja web,dinheiro
8597,280,2,3,49,2021-08-23,4,,loja web,pix
8598,141,7,7,42,2021-01-09,3,,loja web,dinheiro
8599,303,15,5,29,2022-02-07,3,,loja fisica,dinheiro
8600,162,20,6,29,2022-11-13,4,farmabr15,loja web,dinheiro
8601,433,13,10,27,2018-09-02,8,,loja web,débito
8602,157,18,2,42,2023-05-26,8,,loja fisica,pix
8603,259,19,8,48,2020-12-17,7,,loja fisica,pix
8604,427,10,3,40,2019-11-05,8,,loja fisica,dinheiro
8605,402,6,7,23,2018-08-02,5,,loja web,crédito
8606,300,12,10,24,2023-05-24,3,,loja web,pix
8607,5,6,1,29,2022-02-13,4,,loja fisica,dinheiro
8608,84,5,6,48,2019-06-29,7,,loja fisica,dinheiro
8609,50,7,1,44,2018-04-22,9,,loja web,pix
8610,254,6,2,23,2021-10-23,8,,loja fisica,pix
8611,144,17,8,9,2023-08-16,3,,loja web,crédito
8612,183,13,8,43,2021-05-10,1,,loja web,dinheiro
8613,46,16,7,26,2020-11-27,6,,loja fisica,crédito
8614,353,17,8,39,2022-09-16,10,,loja fisica,dinheiro
8615,437,8,4,9,2022-12-05,2,,loja fisica,débito
8616,268,12,6,48,2019-06-13,6,,loja web,pix
8617,199,3,5,6,2023-07-05,1,,loja web,dinheiro
8618,366,18,2,4,2022-04-16,9,,loja web,dinheiro
8619,159,18,2,34,2021-11-04,7,,loja web,dinheiro
8620,416,16,7,32,2018-10-25,5,,loja fisica,pix
8621,205,12,8,33,2022-12-18,8,,loja fisica,pix
8622,54,19,6,27,2018-08-06,1,,loja web,crédito
8623,448,20,9,24,2022-11-11,3,,loja web,crédito
8624,209,11,8,6,2018-09-13,7,farmabr5,loja web,crédito
8625,301,6,2,43,2023-07-21,9,,loja web,dinheiro
8626,222,9,10,34,2018-12-26,2,,loja fisica,débito
8627,470,20,5,21,2019-10-11,3,,loja fisica,débito
8628,92,12,1,49,2019-07-02,5,,loja fisica,crédito
8629,411,1,6,46,2020-02-18,7,,loja fisica,débito
8630,1,19,4,22,2019-03-22,8,,loja web,crédito
8631,14,11,3,47,2019-12-02,1,,loja fisica,pix
8632,494,2,2,37,2021-02-11,9,,loja web,dinheiro
8633,480,5,10,48,2023-06-06,10,,loja fisica,débito
8634,75,7,8,19,2018-04-06,4,,loja web,pix
8635,467,16,4,15,2020-01-15,6,,loja fisica,pix
8636,327,6,8,22,2019-04-07,6,,loja fisica,dinheiro
8637,393,20,6,31,2022-10-21,1,farmabr5,loja fisica,débito
8638,70,20,5,23,2023-08-24,1,,loja fisica,pix
8639,110,5,5,13,2021-05-15,6,,loja web,dinheiro
8640,495,13,2,24,2022-03-28,8,,loja fisica,débito
8641,462,5,9,33,2020-04-28,4,,loja fisica,débito
8642,159,13,5,29,2019-10-04,2,,loja web,débito
8643,31,10,7,29,2023-05-26,1,,loja web,crédito
8644,90,4,2,2,2021-08-29,5,,loja fisica,pix
8645,315,5,10,11,2020-05-14,2,,loja web,pix
8646,261,8,9,9,2019-10-30,9,,loja web,débito
8647,155,19,4,27,2018-05-01,3,,loja fisica,dinheiro
8648,54,11,3,35,2023-08-03,9,,loja fisica,dinheiro
8649,142,20,4,19,2023-06-15,7,,loja web,crédito
8650,440,19,2,22,2018-03-29,7,,loja fisica,débito
8651,276,9,10,17,2019-11-27,3,,loja fisica,pix
8652,20,19,2,16,2023-07-18,4,,loja fisica,dinheiro
8653,147,14,9,26,2019-07-14,2,,loja web,dinheiro
8654,83,14,7,21,2018-06-11,2,,loja fisica,crédito
8655,388,17,9,34,2018-05-01,6,farmabr15,loja web,pix
8656,84,13,8,19,2018-02-20,8,,loja fisica,débito
8657,185,15,1,25,2019-05-14,4,,loja fisica,crédito
8658,242,15,10,14,2022-03-26,6,,loja web,crédito
8659,175,13,1,9,2020-09-18,4,,loja fisica,crédito
8660,229,12,4,4,2022-01-01,6,,loja web,crédito
8661,20,11,10,43,2023-03-29,4,,loja web,pix
8662,277,10,2,34,2020-06-02,4,,loja web,dinheiro
8663,307,18,7,8,2022-06-24,2,,loja fisica,dinheiro
8664,29,3,1,44,2019-05-06,7,,loja web,crédito
8665,166,11,10,15,2019-07-06,5,,loja fisica,débito
8666,150,7,7,28,2021-07-29,5,,loja fisica,crédito
8667,384,16,7,8,2022-08-25,7,,loja fisica,pix
8668,437,1,6,4,2018-09-14,6,,loja web,pix
8669,430,9,7,30,2021-04-27,3,,loja web,dinheiro
8670,157,20,7,4,2022-10-14,3,farmabr10,loja fisica,crédito
8671,217,11,1,13,2022-08-30,3,,loja web,pix
8672,313,1,3,24,2019-11-16,3,,loja web,pix
8673,415,9,5,18,2020-03-14,5,,loja fisica,dinheiro
8674,254,18,4,5,2022-06-21,5,,loja web,crédito
8675,171,2,7,4,2020-07-16,4,,loja web,débito
8676,97,3,6,29,2023-01-15,2,,loja web,crédito
8677,452,4,10,29,2022-05-27,8,,loja fisica,pix
8678,462,19,2,33,2021-10-17,7,,loja fisica,débito
8679,282,2,2,36,2018-12-19,1,,loja fisica,crédito
8680,79,19,7,39,2022-11-04,9,,loja web,dinheiro
8681,32,15,9,49,2023-07-01,7,,loja fisica,pix
8682,130,11,5,32,2019-12-25,6,,loja fisica,débito
8683,133,5,8,20,2022-05-16,7,,loja web,débito
8684,480,3,8,22,2022-01-12,4,,loja web,crédito
8685,272,6,3,5,2020-04-20,5,,loja fisica,dinheiro
8686,216,20,10,30,2020-06-16,7,,loja fisica,crédito
8687,286,9,7,19,2021-01-28,3,,loja web,pix
8688,55,10,9,18,2018-09-29,7,,loja fisica,débito
8689,97,8,9,39,2021-10-25,1,,loja web,crédito
8690,116,4,6,41,2018-09-11,9,,loja web,crédito
8691,220,16,4,18,2018-12-04,4,,loja web,pix
8692,313,16,4,14,2019-11-07,9,,loja fisica,crédito
8693,140,11,6,41,2020-03-28,5,,loja web,dinheiro
8694,315,20,6,5,2020-02-09,7,,loja web,dinheiro
8695,220,10,3,13,2019-06-07,4,,loja web,pix
8696,278,5,4,33,2019-04-03,4,farmabr15,loja web,débito
8697,108,10,8,45,2022-07-05,2,,loja web,pix
8698,64,4,8,39,2018-09-19,5,,loja fisica,dinheiro
8699,469,5,1,1,2022-02-05,4,,loja fisica,crédito
8700,278,16,9,35,2018-10-12,3,,loja fisica,dinheiro
8701,263,6,10,49,2022-12-01,5,,loja fisica,dinheiro
8702,462,5,9,31,2020-05-31,4,,loja web,crédito
8703,89,13,8,34,2022-01-15,4,,loja web,débito
8704,60,13,2,9,2019-02-28,8,,loja web,débito
8705,438,9,2,44,2022-09-15,8,,loja web,crédito
8706,32,2,6,41,2019-07-01,9,,loja fisica,débito
8707,116,3,3,10,2019-07-21,7,,loja web,pix
8708,447,3,3,19,2022-01-20,6,,loja fisica,crédito
8709,284,19,7,26,2020-02-23,4,,loja web,dinheiro
8710,208,13,9,16,2020-02-17,9,,loja web,dinheiro
8711,10,6,6,9,2019-03-15,8,,loja fisica,dinheiro
8712,470,8,1,8,2021-01-14,7,,loja web,pix
8713,173,17,6,6,2018-12-31,1,,loja fisica,crédito
8714,238,8,10,9,2023-04-18,8,,loja fisica,débito
8715,67,1,9,16,2021-04-02,3,,loja web,débito
8716,31,14,1,42,2021-01-20,2,,loja web,débito
8717,250,3,1,14,2018-08-25,5,,loja fisica,pix
8718,495,12,4,11,2019-05-08,7,,loja web,débito
8719,362,1,5,23,2018-09-27,8,,loja web,dinheiro
8720,348,16,1,44,2021-08-11,6,,loja web,débito
8721,225,12,7,27,2023-01-13,10,,loja fisica,crédito
8722,255,1,2,2,2023-02-28,9,farmabr5,loja fisica,débito
8723,391,9,8,1,2018-04-14,10,,loja fisica,dinheiro
8724,246,8,4,47,2018-02-09,4,,loja web,pix
8725,216,9,9,48,2020-11-21,4,,loja fisica,crédito
8726,120,8,8,48,2022-02-05,7,,loja fisica,dinheiro
8727,376,12,9,19,2021-01-27,1,,loja fisica,dinheiro
8728,70,13,7,33,2018-08-19,10,,loja web,pix
8729,15,2,5,19,2021-04-06,8,,loja web,dinheiro
8730,467,19,6,29,2020-04-05,5,,loja web,débito
8731,469,16,6,21,2022-09-18,6,,loja web,crédito
8732,228,19,1,23,2018-10-12,3,,loja fisica,débito
8733,312,11,8,46,2023-01-02,1,,loja web,crédito
8734,397,12,8,19,2023-05-28,2,,loja web,crédito
8735,94,4,1,46,2023-04-22,6,,loja fisica,crédito
8736,75,10,7,38,2020-10-01,8,,loja fisica,pix
8737,467,2,5,39,2022-03-08,5,,loja web,pix
8738,268,19,7,44,2021-12-17,3,,loja web,dinheiro
8739,219,4,3,8,2018-04-22,8,,loja fisica,pix
8740,74,2,1,6,2022-05-18,9,,loja fisica,crédito
8741,112,6,2,17,2018-08-10,7,,loja fisica,dinheiro
8742,355,6,10,44,2023-04-10,10,,loja fisica,crédito
8743,247,17,8,1,2022-03-05,3,,loja fisica,dinheiro
8744,366,3,6,33,2021-09-28,2,,loja fisica,crédito
8745,372,13,8,33,2019-01-26,1,,loja fisica,dinheiro
8746,415,16,5,39,2022-10-18,9,,loja fisica,pix
8747,22,13,5,45,2018-12-31,2,,loja fisica,pix
8748,406,7,1,29,2018-03-09,1,,loja fisica,dinheiro
8749,192,12,3,36,2023-03-03,6,farmabr10,loja web,débito
8750,335,3,3,12,2018-07-21,3,,loja fisica,pix
8751,438,20,8,22,2018-01-25,4,,loja web,crédito
8752,60,6,8,11,2018-02-03,3,,loja fisica,pix
8753,493,15,8,30,2022-08-08,8,,loja fisica,dinheiro
8754,165,2,3,36,2018-02-26,9,,loja fisica,pix
8755,473,1,2,14,2023-02-16,2,,loja fisica,dinheiro
8756,478,11,9,48,2021-06-04,5,,loja web,dinheiro
8757,468,7,10,8,2023-07-24,1,,loja fisica,crédito
8758,101,16,10,49,2022-03-01,3,,loja web,pix
8759,419,18,5,12,2019-01-27,5,,loja web,dinheiro
8760,176,16,5,31,2021-06-28,8,,loja web,crédito
8761,256,20,4,6,2018-12-03,3,,loja web,crédito
8762,127,19,9,26,2023-07-08,4,farmabr15,loja fisica,dinheiro
8763,86,16,6,7,2021-10-21,2,,loja web,débito
8764,315,17,8,3,2023-08-20,1,,loja web,débito
8765,445,7,2,29,2022-04-14,1,,loja fisica,dinheiro
8766,57,10,3,48,2021-02-25,9,farmabr5,loja web,pix
8767,315,13,3,48,2023-01-25,5,,loja web,dinheiro
8768,189,10,3,47,2023-03-19,10,,loja fisica,crédito
8769,128,11,8,25,2019-02-05,8,,loja fisica,crédito
8770,283,10,10,26,2018-04-18,1,,loja fisica,crédito
8771,483,17,4,45,2023-07-15,10,,loja fisica,dinheiro
8772,485,8,3,22,2023-04-18,5,,loja web,crédito
8773,283,3,6,33,2021-07-14,10,,loja fisica,débito
8774,151,19,6,4,2022-11-01,8,,loja fisica,dinheiro
8775,105,8,7,48,2022-09-04,5,,loja web,pix
8776,353,14,4,35,2023-01-28,1,,loja fisica,crédito
8777,97,15,8,27,2019-07-07,8,,loja web,pix
8778,12,2,4,35,2022-03-03,10,,loja web,dinheiro
8779,323,8,3,23,2021-11-20,7,,loja web,débito
8780,263,13,1,47,2019-02-09,1,,loja fisica,débito
8781,407,2,6,34,2022-05-04,3,,loja web,débito
8782,226,18,9,5,2023-05-11,4,,loja fisica,débito
8783,172,13,6,3,2019-03-10,1,,loja web,débito
8784,64,13,10,27,2023-06-08,10,,loja fisica,pix
8785,81,1,9,38,2022-11-29,9,,loja web,crédito
8786,115,4,5,4,2020-01-07,2,,loja fisica,crédito
8787,5,8,3,35,2021-06-25,2,,loja web,débito
8788,52,17,2,17,2018-09-27,9,,loja fisica,débito
8789,235,13,2,21,2021-09-29,6,farmabr5,loja fisica,débito
8790,273,9,6,39,2023-06-12,6,,loja fisica,débito
8791,252,8,3,48,2020-01-24,3,,loja fisica,pix
8792,472,14,6,23,2021-03-24,9,,loja web,crédito
8793,286,5,7,44,2021-06-19,5,,loja web,pix
8794,132,16,4,37,2018-02-10,3,,loja fisica,dinheiro
8795,117,1,8,20,2019-10-04,5,,loja fisica,dinheiro
8796,62,11,4,23,2023-05-20,3,,loja web,débito
8797,390,5,1,29,2021-03-06,6,,loja fisica,débito
8798,28,20,9,43,2020-06-11,4,,loja fisica,crédito
8799,368,8,3,2,2018-11-21,3,,loja fisica,débito
8800,138,17,2,1,2022-06-26,3,,loja web,pix
8801,239,1,5,24,2023-06-18,6,,loja fisica,dinheiro
8802,318,16,6,13,2018-12-08,3,,loja fisica,pix
8803,468,5,6,1,2019-02-25,5,farmabr15,loja fisica,pix
8804,372,15,7,36,2021-04-21,7,,loja fisica,débito
8805,144,11,8,49,2018-05-10,6,,loja fisica,dinheiro
8806,318,3,7,40,2020-04-13,8,,loja web,crédito
8807,495,13,6,18,2020-03-29,9,,loja fisica,pix
8808,396,9,7,49,2022-11-09,8,,loja web,pix
8809,395,17,9,3,2022-04-28,7,,loja web,dinheiro
8810,346,7,4,33,2023-06-30,8,,loja fisica,débito
8811,188,15,5,42,2021-09-14,2,,loja fisica,pix
8812,168,15,2,8,2020-07-25,5,,loja web,crédito
8813,295,12,3,5,2021-04-13,5,,loja web,dinheiro
8814,155,4,2,9,2020-01-13,9,,loja web,débito
8815,69,10,7,42,2021-05-13,3,,loja fisica,débito
8816,264,10,9,47,2019-08-29,7,,loja web,débito
8817,159,9,4,40,2022-05-15,9,,loja web,pix
8818,404,9,6,33,2020-04-09,3,,loja fisica,crédito
8819,270,10,9,35,2020-03-10,5,,loja web,pix
8820,429,6,8,43,2022-01-21,7,,loja web,pix
8821,424,16,3,26,2018-11-28,3,,loja web,crédito
8822,278,8,2,18,2018-01-14,1,,loja fisica,débito
8823,353,8,5,47,2018-12-14,3,,loja fisica,débito
8824,112,5,3,6,2020-05-02,8,,loja web,crédito
8825,193,1,9,41,2023-08-09,8,,loja web,pix
8826,82,4,7,29,2020-04-11,10,farmabr15,loja fisica,crédito
8827,494,7,10,18,2022-12-02,4,,loja fisica,crédito
8828,76,2,2,12,2018-12-01,5,,loja web,débito
8829,245,7,10,11,2022-08-25,2,,loja fisica,crédito
8830,224,15,4,24,2019-04-13,5,,loja web,pix
8831,399,16,4,31,2022-04-10,8,,loja web,dinheiro
8832,429,5,4,25,2023-09-07,10,,loja web,dinheiro
8833,330,7,3,9,2018-01-23,5,,loja fisica,pix
8834,172,17,7,26,2021-08-21,1,,loja web,dinheiro
8835,230,10,3,32,2021-11-30,5,,loja fisica,pix
8836,387,5,7,29,2020-05-16,9,,loja web,dinheiro
8837,246,4,5,32,2019-02-23,7,,loja web,crédito
8838,347,15,8,6,2020-03-22,10,,loja web,dinheiro
8839,215,16,6,23,2022-03-19,5,,loja web,crédito
8840,317,9,7,41,2023-06-22,10,,loja fisica,pix
8841,225,16,2,34,2023-01-08,5,,loja fisica,crédito
8842,480,4,2,41,2019-08-30,5,,loja web,crédito
8843,113,7,10,24,2019-04-01,1,,loja fisica,pix
8844,63,11,10,45,2019-04-15,10,,loja fisica,dinheiro
8845,319,7,2,26,2020-07-21,6,,loja web,dinheiro
8846,243,3,9,22,2020-10-25,6,,loja web,pix
8847,360,13,6,9,2018-08-26,8,,loja fisica,pix
8848,462,16,1,8,2019-08-22,9,farmabr5,loja fisica,débito
8849,145,1,1,8,2018-03-07,4,,loja web,crédito
8850,255,15,1,16,2022-05-29,10,,loja fisica,dinheiro
8851,29,4,9,18,2021-08-30,7,,loja fisica,dinheiro
8852,460,14,7,9,2019-10-15,10,,loja fisica,dinheiro
8853,122,4,4,34,2021-01-20,3,,loja fisica,pix
8854,213,16,5,35,2022-08-17,9,,loja fisica,dinheiro
8855,197,13,9,22,2021-07-21,9,,loja web,débito
8856,271,9,8,40,2020-10-02,1,,loja fisica,pix
8857,300,18,6,15,2019-08-20,4,,loja fisica,dinheiro
8858,54,2,6,11,2019-06-03,8,,loja fisica,dinheiro
8859,213,12,1,26,2018-12-27,8,,loja fisica,crédito
8860,294,1,4,37,2020-02-24,9,,loja web,débito
8861,126,12,9,46,2021-07-13,2,,loja web,crédito
8862,497,3,7,22,2023-02-25,8,,loja fisica,pix
8863,248,4,6,36,2023-03-30,2,farmabr10,loja fisica,crédito
8864,435,20,3,14,2021-12-20,2,farmabr15,loja web,dinheiro
8865,35,15,9,17,2023-01-13,1,,loja web,dinheiro
8866,275,20,3,20,2019-07-29,8,,loja web,crédito
8867,434,7,8,43,2019-06-21,10,,loja web,débito
8868,104,12,1,31,2020-12-01,2,,loja web,débito
8869,190,18,1,17,2019-12-25,7,,loja web,pix
8870,105,6,4,26,2021-11-09,8,,loja fisica,crédito
8871,115,5,5,24,2023-05-27,1,,loja fisica,débito
8872,398,7,1,8,2019-10-16,9,,loja fisica,dinheiro
8873,266,13,2,35,2022-07-22,9,,loja web,crédito
8874,402,20,7,21,2020-07-08,7,,loja fisica,dinheiro
8875,22,3,2,20,2019-07-12,5,,loja fisica,crédito
8876,378,2,10,17,2022-06-28,5,,loja web,pix
8877,319,9,6,44,2022-06-16,2,,loja fisica,dinheiro
8878,27,15,6,40,2022-08-29,6,,loja fisica,débito
8879,476,6,9,6,2018-02-06,3,,loja fisica,dinheiro
8880,395,4,8,41,2023-03-26,10,,loja fisica,pix
8881,75,11,1,9,2020-01-27,7,,loja web,dinheiro
8882,121,2,1,27,2019-11-26,7,farmabr10,loja fisica,débito
8883,231,8,2,11,2021-03-29,9,,loja fisica,dinheiro
8884,342,7,6,18,2020-05-21,8,,loja fisica,dinheiro
8885,220,13,3,27,2023-05-20,10,,loja web,crédito
8886,434,5,6,33,2020-02-12,9,,loja web,crédito
8887,192,15,8,21,2021-08-11,9,farmabr15,loja web,crédito
8888,405,10,6,40,2023-07-17,10,,loja fisica,pix
8889,285,10,5,28,2019-01-18,5,farmabr15,loja web,crédito
8890,206,12,2,22,2018-08-07,2,,loja fisica,débito
8891,111,18,7,36,2019-05-13,1,,loja fisica,pix
8892,334,4,9,39,2021-01-13,2,,loja web,pix
8893,179,18,7,17,2023-08-05,4,,loja web,dinheiro
8894,23,8,7,32,2019-01-09,4,,loja web,dinheiro
8895,290,13,8,15,2018-07-01,5,,loja fisica,crédito
8896,397,20,3,7,2020-01-02,9,,loja fisica,dinheiro
8897,144,11,4,32,2021-06-22,8,,loja fisica,dinheiro
8898,258,6,9,2,2023-04-09,9,,loja web,pix
8899,415,4,2,21,2021-11-12,2,,loja web,crédito
8900,102,17,9,4,2019-06-01,8,,loja fisica,débito
8901,435,1,3,16,2018-12-08,6,,loja fisica,crédito
8902,67,15,7,31,2018-04-10,5,,loja web,pix
8903,338,18,5,11,2023-04-02,5,,loja web,pix
8904,190,11,7,6,2022-09-29,3,farmabr15,loja fisica,dinheiro
8905,470,8,5,1,2019-11-03,10,,loja web,pix
8906,189,2,10,38,2021-08-26,3,,loja fisica,dinheiro
8907,110,10,4,16,2018-09-16,8,,loja fisica,crédito
8908,313,8,9,47,2022-05-24,3,,loja fisica,crédito
8909,347,2,2,28,2020-06-04,3,,loja web,pix
8910,114,1,2,8,2021-10-02,4,,loja web,pix
8911,445,11,6,35,2020-07-02,8,,loja web,pix
8912,168,16,2,30,2022-04-24,6,,loja web,pix
8913,82,2,3,42,2019-10-18,1,,loja web,débito
8914,313,15,6,32,2018-01-18,3,,loja fisica,crédito
8915,158,4,7,11,2019-03-10,7,,loja fisica,débito
8916,11,14,9,11,2020-10-10,3,,loja fisica,pix
8917,140,7,8,25,2021-08-25,9,,loja web,pix
8918,233,11,10,24,2018-09-21,2,,loja web,débito
8919,407,8,8,31,2021-08-01,2,,loja fisica,pix
8920,53,17,1,18,2020-01-30,3,,loja web,crédito
8921,71,11,7,32,2022-11-11,7,farmabr5,loja web,dinheiro
8922,66,4,9,26,2020-03-26,4,,loja web,débito
8923,21,14,4,32,2020-06-16,5,,loja web,dinheiro
8924,78,8,2,45,2018-07-30,5,,loja fisica,dinheiro
8925,141,13,9,45,2022-09-23,9,,loja fisica,crédito
8926,422,11,3,30,2018-08-14,4,,loja web,dinheiro
8927,487,2,7,37,2019-06-15,5,,loja fisica,crédito
8928,70,12,10,43,2022-09-12,9,,loja web,pix
8929,106,14,3,14,2022-04-09,9,,loja fisica,crédito
8930,158,7,6,19,2022-01-05,6,,loja fisica,dinheiro
8931,252,16,10,18,2021-06-13,7,,loja web,débito
8932,426,3,9,31,2020-08-30,9,,loja fisica,pix
8933,341,19,9,40,2021-08-28,9,,loja web,dinheiro
8934,250,15,8,38,2018-11-03,10,,loja web,débito
8935,307,14,10,17,2023-05-18,1,,loja fisica,crédito
8936,10,1,3,14,2019-07-21,9,,loja fisica,pix
8937,5,11,5,11,2018-09-11,8,,loja fisica,pix
8938,289,19,7,30,2018-11-27,6,,loja web,crédito
8939,282,14,10,18,2020-07-29,2,,loja fisica,débito
8940,230,13,2,34,2022-12-22,2,,loja web,débito
8941,331,7,6,4,2019-06-15,3,,loja web,dinheiro
8942,454,20,9,28,2023-08-07,2,,loja web,pix
